submitter,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils
MB-0176,0.127883704,0.0,0.123063544,0.128263737,0.196576537,0.0,0.034444939,0.0,0.0,0.058904186,0.030396569,0.0,0.0,0.0,0.001447803,0.037130709,0.049869609,0.0,0.0,0.080533636,0.070299206,0.061185823
MB-0177,0.025638211,0.105697273,0.073920765,0.1343009,0.095013026,0.0,0.109907338,0.048728046,0.0,0.0,0.097321626,0.0,0.014979302,0.02627482,0.039096378,0.0,0.05380838,0.0,0.139717913,0.0,0.0,0.035596022
MB-0178,0.0,0.09788725,0.0500512,0.0,0.0,0.178790501,0.065390354,0.0,0.0,0.0,0.14359215,0.0,0.0,0.0,0.02471867,0.073801506,0.141366356,0.038201659,0.0,0.155767591,0.0,0.030432764
MB-0179,0.0,0.047600653,0.102646511,0.146609993,0.141937081,0.0,0.03220275,0.0,0.060080308,0.0,0.177663146,0.0,0.058291737,0.0,0.03134484,0.024665367,0.100689266,0.0,0.0,0.024146097,0.05212225,0.0
MB-0180,0.009980423,0.021145233,0.087832161,0.173435211,0.094780854,0.0,0.083622632,0.01272724,0.0,0.0,0.081156993,0.0,0.0,0.0,0.036715786,0.100718996,0.118997016,0.0,0.071984063,0.059058469,0.036437329,0.011407594
MB-0181,0.097915553,0.0,0.0,0.156691543,0.0,0.005079607,0.0,0.193254787,0.0,0.0,0.0,0.077125698,0.001845595,0.052805002,0.018589295,0.006485407,0.141920145,0.02357778,0.172632359,0.003227165,0.0,0.048850064
MB-0184,0.009264368,0.055464669,0.163191237,0.012101527,0.230740672,0.0,0.123496759,0.0,0.067193094,0.042115295,0.035146539,0.0,0.016133131,0.029434642,0.034396416,0.00224632,0.0,0.006496444,0.064385298,0.02232258,0.060183865,0.025687144
MB-0185,0.0,0.1655816,0.140750805,0.226800169,0.009303333,0.0,0.123027482,0.015625663,0.031776653,0.0,0.097393093,0.0,0.0,0.0,0.008985653,0.041012547,0.0,0.012969252,0.0,0.089433461,0.0,0.037340289
MB-0188,0.108383636,0.0,0.0,0.087721383,0.0,0.113336356,0.0,0.108684662,0.0,0.106958428,0.0,0.160550102,0.0,0.000783667,0.095001778,0.019029695,0.0,0.0,0.199550293,0.0,0.0,0.0
MB-0189,0.0,0.155367819,0.083174539,0.0,0.063018763,0.0,0.11671788,0.016102435,0.081990859,0.00244543,0.089275474,0.0,0.089794085,0.0,0.018026576,0.139625545,0.01378717,0.005421293,0.0,0.112996175,0.012255959,0.0
MB-0191,0.096239957,0.0,0.0,0.0,0.0,0.171713605,0.0,0.176310005,0.0,0.072600404,0.0,0.129749195,0.002011578,0.022044863,0.016109553,0.029405752,0.053504796,0.006203101,0.181812439,0.0,0.0,0.042294751
MB-0192,0.0,0.141261088,0.07973375,0.061002754,0.134582991,0.0,0.003047894,0.0,0.141873456,0.0,0.149957537,0.0,0.0,0.0,0.0,0.012591379,0.11695164,0.0,0.0,0.109504762,0.030167759,0.01932499
MB-0193,0.0,0.069149071,0.067780653,0.069076134,0.0,0.164775295,0.090310468,0.0,0.088824663,0.0,0.0,0.075865708,0.058531533,0.027434264,0.013903549,0.0,0.003780644,0.051756541,0.151499434,0.0,0.01179127,0.055520773
MB-0194,0.076954762,0.0,0.11629871,0.044319538,0.187140142,0.0,0.058041525,0.034917766,0.079675864,0.0500816,0.016687555,0.0,0.0,0.004886214,0.028233681,0.05560793,0.079038454,0.0,0.0,0.075340769,0.060702654,0.032072836
MB-0195,0.174458335,0.0,0.05904778,0.0,0.0,0.204181073,0.041778162,0.0,0.061509597,0.0,0.208116012,0.0,0.03929819,0.031084509,0.001152094,0.0,0.008541929,0.052932677,0.058168382,0.025102662,0.03085867,0.003769929
MB-0196,0.14872381,0.0,0.0,0.065676005,0.161777436,0.0,0.126080551,0.13288235,0.0,0.001728699,0.094821956,0.0,0.091697726,0.058838288,0.015973439,0.0,0.009078182,0.0,0.058994605,0.0,0.031718995,0.002007957
MB-0197,0.089285586,0.0,0.0,0.0,0.0,0.094810473,0.0,0.084148079,0.064547174,0.051886019,0.0,0.047261532,0.0,0.170817734,0.155944524,0.0,0.0,0.0,0.051672187,0.0,0.0,0.189626693
MB-0198,0.102244345,0.0,0.0,0.154687879,0.0,0.0,0.0,0.19069337,0.0,0.0,0.0,0.06254664,0.0,0.048502316,0.038329879,0.0,0.126692466,0.047600419,0.147446343,0.0,0.081256343,0.0
MB-0199,0.0,0.129201385,0.108756679,0.026033849,0.205672926,0.0,0.04220135,0.005224988,0.08144655,0.0,0.130944464,0.0,0.021770088,0.0,0.0,0.0,0.0899859,0.0,0.0,0.149434015,0.009327805,0.0
MB-0200,0.039986142,0.0,0.185972327,0.004886957,0.007431992,0.0,0.0,0.169482294,0.0,0.251781358,0.0,0.070130139,0.0,0.069887648,0.0,0.0,0.071812034,0.079382092,0.032535343,0.0,0.0,0.016711674
MB-0201,0.164656939,0.0,0.016811504,0.015914336,0.0,0.022111444,0.074013423,0.058106423,0.026027261,0.0,0.230738509,0.0,0.0,0.086310762,0.0,0.037722403,0.063138688,0.045384317,0.0,0.15906399,0.0,0.0
MB-0202,0.130732201,0.033751874,0.073614685,0.139611981,0.0,0.0,0.0,0.066005858,0.032161345,0.009823968,0.0,0.106708897,0.048608806,0.084215414,0.031033739,0.0,0.0,0.009063149,0.16743431,0.0,0.0,0.067233775
MB-0203,0.0,0.02902838,0.111688216,0.06730943,0.143549087,0.0,0.20179135,0.000288107,0.0,0.01605703,0.032140668,0.0,0.032134904,0.036529595,0.033901509,0.046803787,0.036083677,0.054495778,0.100848291,0.0,0.0,0.057350193
MB-0204,0.04626465,0.0,0.13033357,0.068859885,0.189804698,0.0,0.059228753,0.035419826,0.07377853,0.068501719,0.045220246,0.0,0.0,0.001966105,0.0,0.057994956,0.080200787,0.0,0.0,0.059371506,0.059127511,0.023927259
MB-0205,0.007534148,0.062345373,0.119377228,0.0,0.0,0.205515781,0.030042765,0.098159368,0.0,0.058103266,0.0,0.069199863,0.03884119,0.061603003,0.011200187,0.0,0.0,0.069576981,0.08957048,0.0,0.0,0.078930369
MB-0206,0.140364294,0.0,0.1513227,0.158068322,0.0,0.023275523,0.077948299,0.05070267,0.0,0.0,0.082299081,0.0,0.088340174,0.0,0.018003892,0.019136,0.02922711,0.0,0.0,0.058964424,0.0,0.10234751
MB-0207,0.0,0.013289741,0.042286789,0.128751673,0.071596696,0.0,0.129147984,0.0248121,0.026598312,0.0,0.115687467,0.0,0.0,0.0,0.046795825,0.030790091,0.118976066,0.0,0.128145697,0.04684121,0.014580006,0.061700342
MB-0209,0.002630256,0.060244227,0.091523835,0.073286247,0.083498754,0.0,0.071025965,0.03780237,0.049685982,0.040258947,0.0,0.0,0.061594649,0.034318851,0.021735667,0.080946047,0.109296862,0.082895533,0.0,0.099255808,0.0,0.0
MB-0210,0.007947127,0.032251404,0.11626291,0.088819816,0.034020479,0.0,0.119164557,0.0,0.048211609,0.026226511,0.099078501,0.0,0.013581856,3.05e-05,0.048839754,0.040655722,0.097517724,0.078712208,0.0,0.095973453,0.046406801,0.006299091
MB-0211,0.082387018,0.0,0.081807912,0.078552937,0.137012824,0.0,0.037072581,0.0,0.045831409,0.061174361,0.040662696,0.0,0.03809308,0.0,0.0,0.04286181,0.04618069,0.036519015,0.0,0.160908399,0.088596772,0.022338497
MB-0214,0.12157178,0.0,0.138195768,0.062554281,0.100046866,0.0,0.095172417,0.029334489,0.043177804,0.033764764,0.112490688,0.0,0.045807719,0.0,0.027025848,0.0,0.076125257,0.0,0.0,0.071146249,0.043586069,0.0
MB-0215,0.010163841,0.020595847,0.09023708,0.171702758,0.094970185,0.0,0.084435773,0.011485724,0.0,0.0,0.081283509,0.0,0.0,0.0,0.037185196,0.101786173,0.118787695,0.0,0.069518776,0.058346675,0.037410581,0.012090188
MB-0218,0.033635133,0.015607144,0.100247724,0.098558007,0.162871817,0.0,0.049146048,0.094018333,0.0,0.037064688,0.05916487,0.0,0.106328022,0.058621579,0.0,0.002074011,0.084052974,0.049815782,0.0,0.007201298,0.041592571,0.0
MB-0220,0.041797115,0.042621806,0.152024526,0.098997618,0.100951559,0.0,0.138262858,0.027558951,0.049886865,0.060148294,0.117389081,0.0,0.038136295,0.0,0.0,3.41e-05,0.0,0.0,0.0,0.088794159,0.009314907,0.034081867
MB-0221,0.084874573,0.0,0.088834699,0.098676794,0.088783703,0.0,0.049758845,0.0,0.037841987,0.0,0.0,0.044201931,0.142457717,0.111765366,0.057854266,0.0,0.007448966,0.0,0.151127561,0.0,0.011207258,0.025166334
MB-0222,0.0,0.075058199,0.079225293,0.134932256,0.0,0.095681915,0.031172199,0.0,0.07699153,0.0,0.138903015,0.0,0.043207732,0.0,0.035177944,0.0,0.147181824,0.0,0.0,0.095637788,0.046830306,0.0
MB-0223,0.038147276,0.012427653,0.248631384,0.159577353,0.095297028,0.0,0.0,0.0,0.021786873,0.0,0.092297212,0.0,0.035196756,0.04816913,0.0,0.0,0.0,0.115352307,0.0,0.063976038,0.029373082,0.039767909
MB-0224,0.0,0.113690053,0.048617134,0.0,0.24567166,0.0,0.0,0.0,0.0,0.039871516,0.162464413,0.0,0.0,0.0,0.00818776,0.100585579,0.090645605,0.0,0.0,0.13781479,0.05245149,0.0
MB-0225,0.09033016,0.0,0.0,0.032491056,0.0,0.154241849,0.0,0.032386588,0.0,0.049968424,0.0,0.084560089,0.034437144,0.228991795,0.051378648,0.0,0.033077298,0.06544933,0.117419159,0.0,0.025268463,0.0
MB-0226,0.07932736,0.0,0.121885071,0.045412041,0.184542661,0.0,0.059345573,0.033824668,0.080364552,0.052318299,0.012493544,0.0,0.0,0.005340888,0.028077417,0.055788283,0.079316371,0.0,0.0,0.071529455,0.058810727,0.031623089
MB-0227,0.0,0.115445317,0.047311177,0.0,0.247665442,0.0,0.0,0.0,0.0,0.041419284,0.161245362,0.0,0.0,0.0,0.007123167,0.100162536,0.09110871,0.0,0.0,0.137206356,0.051312648,0.0
MB-0228,0.079760086,0.0,0.121336211,0.045528978,0.185225081,0.0,0.055319825,0.03492998,0.079983293,0.048108519,0.015402835,0.0,0.0,0.002275846,0.028394632,0.057079169,0.075948927,0.0,0.0,0.073380759,0.062865175,0.034460686
MB-0229,0.100354988,0.0,0.0,0.152757826,0.0,0.0,0.0,0.189779782,0.0,0.0,0.0,0.063556736,0.0,0.047430988,0.036623203,0.0,0.1228808,0.055167078,0.148364426,0.0,0.083084174,0.0
MB-0230,0.0,0.169141441,0.036763242,0.079203524,0.233908393,0.0,0.0,0.049367531,0.000363734,0.011801669,0.072015702,0.0,0.038755455,0.0,0.0,0.096374574,0.074631992,0.067196179,0.0,0.037669762,0.0,0.032806802
MB-0231,0.0,0.049592102,0.083998467,0.095224249,0.163146678,0.0,0.0,0.062721556,0.065930353,0.011115602,0.132252199,0.0,0.113685843,0.081909689,0.001744469,0.0,0.083825157,0.040813732,0.012817225,0.001222679,0.0,0.0
MB-0232,0.069803075,0.0,0.0,0.097895898,0.0,0.133738437,0.0,0.164649658,0.0,0.029835998,0.0,0.074699265,0.0,0.120298881,0.068445115,0.0,0.061326144,0.002141267,0.140118895,0.0,0.0,0.037047368
MB-0233,0.006582421,0.09418265,0.081898057,0.0,0.066257207,0.0,0.0,0.0,0.191384472,0.0,0.203791297,0.0,0.059411268,0.033947746,5.85e-05,0.0,0.032503158,0.054199724,0.0,0.148919797,0.0,0.026863699
MB-0234,0.0,0.098455547,0.203053663,0.134289976,0.250006897,0.0,0.041621477,0.034036914,0.0,0.0,0.074296861,0.0,0.020381354,0.0,0.0,0.025552043,0.049333219,0.040134526,0.0,0.001484823,0.025786174,0.001566524
MB-0235,0.0,0.0766737,0.041759733,0.111633105,0.071562693,0.0,0.075601028,0.114657066,0.064235318,0.0,0.006547554,0.023944616,0.141053618,0.104482911,0.024593172,0.0,0.038578195,0.0,0.1042877,0.0,0.00038959,0.0
MB-0236,0.019010823,0.17447107,0.097035393,0.097103124,0.0,0.0,0.098006893,0.030503046,0.0,0.12386439,0.0,0.010924545,0.0,0.055579183,0.023057395,0.0,0.017005531,0.0,0.056709185,0.090347438,0.0,0.106381985
MB-0238,0.107299896,0.0,0.048504908,0.062573052,0.119735229,0.0,0.002286748,0.108178753,0.0,0.0,0.023023192,0.124345286,0.0,0.033230524,0.024719263,0.0,0.0,0.090668186,0.159100609,0.0,0.046637305,0.049697048
MB-0239,0.105788087,0.0,0.073085589,0.040163765,0.0,0.052416495,0.022242211,0.082134786,0.01632259,0.0,0.123426553,0.004693995,0.015299994,0.009608151,0.120138169,0.04998583,0.037375472,0.0,0.136422444,0.0,0.025915254,0.084980616
MB-0241,0.081608953,0.029776018,0.175310796,0.212039918,0.0,0.0,0.0,0.138709614,0.0,0.0,0.0,0.009217668,0.0,0.062016221,0.063175372,0.0,0.139941402,0.008940464,0.036649757,0.0,0.038528034,0.004085783
MB-0242,0.066764534,0.029394673,0.051861836,0.077704139,0.0,0.001610299,0.047804285,0.147334259,0.0,0.0,0.172228025,0.0,0.0,0.1675086,0.0,0.061647557,0.030520725,0.0,0.0,0.143589759,0.002031311,0.0
MB-0243,0.0,0.082870217,0.0,0.097063692,0.186111968,0.0,0.12758484,0.068064754,0.002396505,0.078587383,0.018446342,0.0,0.0,0.0,0.052385357,0.003705355,0.086276271,0.018199979,0.083566271,0.0,0.024642665,0.0700984
MB-0244,0.0,0.137019414,0.038457162,0.058827695,0.17887066,0.062602346,0.066750414,0.0,0.0,0.0,0.133238515,0.026404235,0.035850592,0.0,0.062853649,0.0,0.024896759,0.071864989,0.050201708,0.0,0.0,0.052161862
MB-0245,0.055024767,0.005757968,0.0,0.071965664,0.0,0.042100252,0.011742477,0.048114019,0.015506131,0.0,0.0,0.15800118,0.062628214,0.0,0.0,0.140037786,0.062086978,0.066364034,0.164430673,0.0,0.0,0.096239856
MB-0247,0.114552888,0.0,0.077197944,0.025513422,0.0,0.104436919,0.005969914,0.028236774,0.0,0.0,0.0,0.1685558,0.01467324,0.155633405,0.047957395,0.0,0.039812673,0.034863649,0.182595976,0.0,0.0,0.0
MB-0248,0.007938351,0.03225529,0.142275189,0.206170508,0.047018752,0.0,0.0,0.189903734,0.0,0.0,0.050263132,0.012589493,0.031698689,0.052133827,0.047317849,0.0,0.0,0.04665954,0.013545292,0.062834092,0.037374472,0.02002179
MB-0249,0.0,0.0,0.15671998,0.0,0.161296226,0.0,0.138678872,0.0,0.0,0.147299531,0.037844083,0.0,0.0,0.055880172,0.023316207,0.0,0.041539425,0.0,0.0,0.137132922,0.033728914,0.066563668
MB-0253,0.090714943,0.028360657,0.081109666,0.114050065,0.0,0.0,0.032709915,0.0,0.068057482,0.0,0.0,0.049709341,0.11162291,0.050010979,0.028314282,0.104453808,0.024121805,0.0,0.165318376,0.0,0.0,0.051445771
MB-0256,0.066710863,0.0,0.152378555,0.062970565,0.0,0.154664833,0.054164341,0.0,0.039238104,0.0,0.03750854,0.037452077,0.005586852,0.0,0.068793718,0.0,0.1408855,0.0,0.14779897,0.0,0.0,0.031847082
MB-0257,0.0,0.139926131,0.0,0.152838504,0.137851898,0.0,0.082048331,0.046432349,0.0,0.0,0.102037773,0.011073146,0.026871665,0.005991298,0.030071584,0.067785213,0.041877173,0.018012123,0.096858132,0.0,0.04032468,0.0
MB-0258,0.0,0.036896888,0.135219932,0.076357565,0.131107979,0.0,0.09258372,0.041383035,0.0,0.075808394,0.111982945,0.0,0.032067816,0.0,0.0,0.057100419,0.036307162,0.043396895,0.0,0.065183173,0.035637305,0.028966772
MB-0259,0.0,0.099631882,0.087812797,0.031624961,0.26845616,0.0,0.14368827,0.0,0.008128427,0.072149213,0.045499455,0.0,0.0,0.0,0.004034971,0.053878331,0.072388464,0.0,0.0,0.041033732,0.071673336,0.0
MB-0260,0.08327003,0.0,0.072337829,0.0,0.121219072,0.003877488,0.079912317,0.093028467,0.0,0.019128819,0.0,0.073561631,0.055715202,0.017647549,0.0,0.0,0.037045038,0.051438546,0.172973232,0.0,0.02595489,0.092889889
MB-0261,0.015632761,0.002457766,0.089642148,0.122715505,0.0,0.0,0.168650826,0.032596608,0.0,0.0,0.046970094,0.0,0.0337423,0.023935522,0.067980034,0.065749644,0.036868895,0.047667797,0.134764327,0.04522666,0.040112877,0.025286237
MB-0262,0.185526699,0.0,0.0,0.0,0.0,0.054727433,0.0,0.080312244,0.0,0.0,0.0,0.170285046,0.0,0.184927869,0.044989073,0.0,0.072831427,0.032877596,0.173522614,0.0,0.0,0.0
MB-0263,0.080596987,0.0,0.124542976,0.043151408,0.180349703,0.0,0.056931292,0.035528857,0.077374639,0.048526055,0.020651544,0.0,0.0,0.004073472,0.0286688,0.055767676,0.077148446,0.0,0.0,0.069050633,0.064664299,0.032973214
MB-0264,0.1245528,0.0,0.04589476,0.0,0.0,0.210941042,0.08943683,0.0,0.030996877,0.046661797,0.0,0.120491684,0.054227608,0.009857884,0.019495061,0.019331492,0.004734259,0.00641416,0.177923003,0.0,0.034474979,0.004565764
MB-0265,0.132104155,0.0,0.138399835,0.016145627,0.0,0.0,0.054195917,0.049558996,0.104913138,0.036512726,0.0,0.087089803,0.02027393,0.122919096,0.031021548,0.0,0.088932618,0.020054644,0.097877967,0.0,0.0,0.0
MB-0266,0.189072586,0.0,0.0,0.0,0.0,0.051722172,0.0,0.078979059,0.0,0.0,0.0,0.173115728,0.0,0.185215525,0.037524713,0.0,0.06876807,0.032790449,0.182811697,0.0,0.0,0.0
MB-0268,0.095232761,0.0,0.0,0.158014513,0.0,0.002004501,0.0,0.189434922,0.0,0.0,0.0,0.061046978,0.0,0.046898034,0.033816104,0.0,0.123718802,0.049179071,0.159046991,0.0,0.081607323,0.0
MB-0269,0.0,0.238123271,0.0,0.023846892,0.138586174,0.0,0.202622193,0.001787416,0.0,0.007780322,0.036563984,0.0,0.124241301,0.0,0.008373714,0.0,0.10045553,0.021455942,0.0,0.096163261,0.0,0.0
MB-0270,0.0,0.0,0.078811735,0.090951083,0.0,0.002863409,0.0,0.078574861,0.0,0.037978695,0.0,0.190207531,0.072397705,0.051583789,0.0,0.0,0.044505744,0.0,0.213282757,0.0,0.08566017,0.053182522
MB-0272,0.0,0.108259911,0.07657425,0.0,0.0,0.184237328,0.00628565,0.0,0.110254043,0.011825735,0.149022962,0.0,0.0,0.0,0.0,0.017559085,0.09377795,0.050948607,0.0,0.101350335,0.074589916,0.015314229
MB-0273,0.0,0.126011028,0.138331741,0.013394107,0.130075745,0.0,0.0,0.076746811,0.0,0.006652365,0.127875501,0.0,0.091827714,0.024444324,0.021594421,0.0,0.09914066,0.0,0.0,0.104775149,0.039130431,0.0
MB-0275,0.0,0.046854398,0.145508459,0.0,0.0,0.146902594,0.114115641,0.136812392,0.0,0.0,0.0,0.090956692,0.012658506,0.0367702,0.082615725,0.0,0.0,0.042827463,0.139127197,0.0,5.05e-05,0.004800259
MB-0278,0.111090981,0.0,0.107043658,0.127599459,0.174594606,0.0,0.021324783,0.071087519,0.0,0.005962764,0.057008111,0.0,0.042030078,0.0,0.0,0.100742479,0.065713254,0.009015326,0.00866201,0.076824542,0.014338235,0.006962196
MB-0279,0.0,0.058616126,0.121398448,0.110296954,0.187269558,0.0,0.018045179,0.0,0.060647029,0.0,0.185349485,0.0,0.030594653,0.0,0.078170981,0.0,0.068224854,0.0,0.0,0.065583302,0.0,0.015803432
MB-0280,0.034046985,0.118573518,0.000891946,0.0,0.0,0.083494448,0.066001909,0.0,0.058177264,0.0,0.106207505,0.0,0.020213009,0.096376903,0.020754387,0.032751325,0.034817787,0.094715103,0.0,0.166559346,0.066418562,0.0
MB-0281,0.0,0.037752086,0.175942563,0.14251357,0.066718445,0.0,0.072657975,0.0,0.0,0.023262368,0.18832592,0.0,0.073755012,0.0,0.022143917,0.0,0.119548578,0.0,0.0,0.022516229,0.054599882,0.000263454
MB-0282,0.092378532,0.0,0.101359371,0.100364507,0.098503889,0.0,0.141598685,0.016244999,0.004198142,0.012226753,0.099630198,0.0,0.030741849,0.044218197,0.007385344,0.0,0.039023309,0.0,0.075364985,0.019106567,0.117654673,0.0
MB-0283,0.0,0.0,0.033749791,0.234237025,0.0,0.0,0.005774716,0.076340783,0.0,0.004422554,0.0,0.115678733,0.009920428,0.0,0.109018716,0.168437474,0.084488916,0.015388271,0.105184739,0.012374954,0.0,0.024982898
MB-0284,0.063255612,0.029789193,0.054697814,0.078542048,0.0,0.0,0.067814727,0.142386692,0.0,0.0,0.176553323,0.0,0.0,0.163955703,0.0,0.061354002,0.029762996,0.0,0.0,0.130742203,0.001145687,0.0
MB-0285,0.080188273,0.0,0.11678681,0.043243242,0.183642453,0.0,0.057514627,0.033708095,0.077223077,0.051038918,0.019409158,0.0,0.0,0.004792528,0.029006691,0.056416873,0.078330429,0.0,0.0,0.071414064,0.06440348,0.032881281
MB-0286,0.109404602,0.0,0.075976398,0.028001508,0.0,0.107659556,0.005489656,0.033948408,0.003030182,0.0,0.0,0.161226869,0.010468289,0.156164446,0.046461801,0.0,0.04132311,0.033476754,0.18736842,0.0,0.0,0.0
MB-0287,0.084828356,0.0,0.0,0.0,0.0,0.26639051,0.0,0.14792419,0.0,0.0,0.0,0.151578014,0.0,0.049732455,0.000669007,0.034789395,0.003495086,0.00834495,0.055255647,0.0,0.095605778,0.101386613
MB-0288,0.014645278,0.0,0.011637828,0.047202584,0.0,0.104416594,0.0,0.216824871,0.031939033,0.022198587,0.0,0.116711872,0.044679071,0.070266914,0.0,0.0,0.1077165,0.026706192,0.183162358,0.0,0.0,0.001892319
MB-0289,0.0,0.14501965,0.006546559,0.064135072,0.22824424,0.0,0.0,0.0,0.068237618,0.130716457,0.076860859,0.0,0.0,0.0,0.0,0.0,0.145730948,0.0,0.0,0.134508597,0.0,0.0
MB-0290,0.12759536,0.0,0.079694871,0.020393392,0.0,0.229659696,0.0,0.0,0.0,0.0,0.125851678,0.035693772,0.030064375,0.0,0.104579847,0.0,0.092240887,0.0,0.111368177,0.0,0.0,0.042857945
MB-0291,0.0,0.055160344,0.046751987,0.104190147,0.090913083,0.0,0.0,0.112145987,0.0,0.089456346,0.0,0.0,0.0,0.083251254,0.026303751,0.021742269,0.0,0.027208416,0.09564678,0.057721798,0.036079242,0.153428597
MB-0292,0.086494335,0.002611375,0.088344317,0.189080743,0.049642633,0.0,0.122318536,0.026210776,0.0,0.0,0.0,0.040104185,0.008199461,0.067684668,0.040556368,0.016662858,0.004741376,0.114077047,0.087878569,0.0,0.055392754,0.0
MB-0293,0.037107413,0.0,0.0,0.185127452,0.0,0.0,0.0,0.250924999,0.0,0.0,0.0,0.090430075,0.0,0.084794715,0.069926492,0.053641268,0.0,0.046424537,0.172827357,0.008795692,0.0,0.0
MB-0294,0.081501768,0.0,0.117930454,0.04391181,0.182818995,0.0,0.059439307,0.032902723,0.079125249,0.050045012,0.016268873,0.0,0.0,0.005706075,0.02843447,0.05555795,0.08001036,0.0,0.0,0.069392828,0.064646444,0.032307683
MB-0295,0.0,0.0,0.0,0.196038222,0.0,0.064302016,0.0,0.151876537,0.0,0.0,0.0,0.113715898,0.129597478,0.0,0.028111993,0.003171087,0.048497762,0.007378077,0.182010891,0.0,0.051564247,0.023735793
MB-0299,0.044753936,0.097396327,0.147079687,0.077956906,0.135324981,0.0,0.051384864,0.0,0.0,0.021370747,0.021629207,0.0,0.103787774,0.084836217,0.017246195,0.029316848,0.032442734,0.011238147,0.0,0.072564509,0.0,0.05167092
MB-0301,0.13389998,0.0,0.077173734,0.045969391,0.158372051,0.0,0.0,0.201299307,0.007730321,0.034992224,0.056296194,0.0,0.0,0.0,0.0,0.045690004,0.044165202,0.024448816,0.020311295,0.082580455,0.0,0.067071024
MB-0302,0.0,0.067393557,0.093824801,0.091974537,0.138252163,0.0,0.0,0.0,0.120593131,0.0,0.144989576,0.0,0.021032854,0.0,0.084355159,0.025592174,0.150980238,0.005612164,3.5e-05,0.055364617,0.0,0.0
MB-0303,0.0,0.0,0.030706447,0.189158843,0.116062566,0.0,0.045752632,0.093726998,0.000394566,0.0,0.088349423,0.0,0.05935761,0.059054519,0.117555682,0.0,0.076058107,0.0,0.10383002,0.0,0.0,0.019992587
MB-0304,0.0,0.029768901,0.080860114,0.142246348,0.131753696,0.0,0.102672516,0.0,0.0,0.029541684,0.057113067,0.0,0.051904789,0.0,0.062690925,0.075450232,0.059553494,0.0,0.09400512,0.0,0.042218474,0.040220639
MB-0305,0.049040985,0.117275947,0.0,0.0,0.0,0.065059843,0.013428965,0.172798175,0.0,0.0,0.269340404,0.0,0.0,0.097761988,0.045229175,0.076215284,0.0,0.0,0.0,0.023489319,0.070359916,0.0
MB-0306,0.108725751,0.0,0.076740473,0.026172875,0.0,0.106761384,0.008989927,0.037026289,0.001067443,0.0,0.0,0.163422157,0.00863036,0.154970782,0.047500159,0.0,0.038735946,0.03411549,0.187140964,0.0,0.0,0.0
MB-0307,0.064204712,0.0,0.221086285,0.136266595,0.104078514,0.0,0.035707334,0.005874795,0.018629594,0.0,0.015553955,0.001519535,0.116537026,0.050520643,0.037785824,0.0,0.051989894,0.0,0.140245292,0.0,0.0,0.0
MB-0308,0.06135233,0.0,0.161961476,0.070014489,0.265198051,0.0,0.047694389,0.03917798,0.020013566,0.011156102,0.0,0.0,0.0,0.0,0.0,0.025782594,0.039254806,0.030086179,0.0,0.096138945,0.082684752,0.04948434
MB-0309,0.041355631,0.04197366,0.040766939,0.124040124,0.087349937,0.0,0.006978118,0.125483759,0.050148449,0.0,0.028930466,0.0,0.001328907,0.0,0.046425234,0.076129629,0.129337366,0.0,0.0,0.089338609,0.087323481,0.02308969
MB-0310,0.007358835,0.062693335,0.119333918,0.0,0.0,0.205863087,0.030037214,0.099443546,0.0,0.060958963,0.0,0.068351962,0.038663243,0.061611209,0.011019642,0.0,0.0,0.069858596,0.086101529,0.0,0.0,0.07870492
MB-0311,0.110059745,0.0,0.0,0.0,0.061136215,0.064518099,0.0,0.006775708,0.0,0.0,0.222473234,0.0,0.006773704,0.004060972,0.024155338,0.139404025,0.0,0.070559085,0.0,0.196863314,0.093220562,0.0
MB-0312,0.0,0.069041089,0.067851873,0.063395766,0.0,0.163636918,0.086888589,0.0,0.088764278,0.0,0.0,0.08030656,0.059256725,0.024499596,0.013911905,0.0,0.004217289,0.052666802,0.160210891,0.0,0.010394166,0.054957552
MB-0313,0.0,0.066857398,0.0,0.0,0.147118992,0.0,0.0,0.0,0.106112351,0.0,0.111202539,0.0,0.0,0.0,0.0,0.073018189,0.153071695,0.015385729,0.0,0.184317444,0.041768609,0.101147053
MB-0314,0.229420362,0.0,0.10802833,0.003375335,0.0,0.142039628,0.009256212,0.0,5.02e-05,0.0,0.175431442,0.0,0.047603584,0.056440183,0.0,0.001269162,0.023249193,0.029763174,0.0,0.135588199,0.0,0.038485027
MB-0315,0.055064575,0.0,0.085260414,0.0,0.0,0.103462968,0.06474547,0.090111977,0.055448591,0.0,0.0,0.15329849,0.069988874,0.123586323,0.024680263,0.0,0.0,0.0,0.144244875,0.0,0.030107181,0.0
MB-0316,0.140350607,0.0,0.053639781,0.0,0.103825604,0.0,0.015350451,0.0,0.0,0.118370587,0.0,0.054380245,0.050024198,0.019372587,0.093956632,0.077216058,0.000737301,0.058715567,0.148345968,0.0,0.036601015,0.029113399
